Operação;Data;Hora;Moeda;Quantidade;Valor (Custo FIFO);Ativo_Contraparte;Valor_Recebido_Contraparte;Status_Fiscal
Venda para Fiat (Tributável);2024-06-23;16:38:54;FLUX;-43,11;1,01;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;FLUX;-79,0;1,96;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;BNB;-0,00045198;0,0;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;FLUX;-188,08;13,52;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;BNB;-1,095e-05;0,0;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;FLUX;-43,11;19,65;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;FLUX;-43,11;19,65;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;FLUX;-8,27;3,77;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;BNB;-6,144e-05;0,0;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;FLUX;-582,13;262,0;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;BNB;-3,353e-05;0,0;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;16:38:54;FLUX;-367,13;198,13;USDT;914,578759;Tributável
Venda para Fiat (Tributável);2024-06-23;17:50:18;ADA;-784,0;1,39;USDT;1032,5472300000001;Tributável
Venda para Fiat (Tributável);2024-06-23;17:50:18;ADA;-1890,3;3,35;USDT;1032,5472300000001;Tributável
Venda para Fiat (Tributável);2024-06-23;17:50:18;BNB;-0,00038907;0,0;USDT;1032,5472300000001;Tributável
Venda para Fiat (Tributável);2024-06-23;17:50:18;BNB;-0,0009381;0,0;USDT;1032,5472300000001;Tributável
Venda para Fiat (Tributável);2024-06-23;17:50:57;USDC;-248,0;0,0;USDT;248,1488;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:03;BNB;-0,00034002;0,0;USDT;2743,371;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:03;BNB;-0,00315064;0,01;USDT;2743,371;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:03;WLD;-4,7;0,0;USDT;2743,371;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:03;WLD;-898,8;0,0;USDT;2743,371;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:03;BNB;-1,647e-05;0,0;USDT;2743,371;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:03;WLD;-97,0;0,0;USDT;2743,371;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;TAO;-1,1186;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;TAO;-1,1;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;BNB;-9,699e-05;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;TAO;-0,702;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;TAO;-0,279;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;TAO;-1,9312;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;BNB;-0,00038887;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;BNB;-9,573e-05;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;BNB;-0,00092856;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;BNB;-0,00027471;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;TAO;-2,671;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;BNB;-0,00039378;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;TAO;-0,7902;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;BNB;-0,00024404;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;BNB;-0,00067137;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;BNB;-0,00038241;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;TAO;-1,1327;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:37:45;TAO;-0,2753;0,0;USDT;2650,0275300000003;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-1,011e-05;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-0,29;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-0,29;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00022936;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00012525;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-0,29;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-1,011e-05;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00031909;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-1,011e-05;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00040046;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-1,012e-05;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-0,29;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00104823;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-1,011e-05;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-11,75;0,04;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-5,233e-05;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-9,38;0,03;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00209341;0,01;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-9,38;0,03;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-1,5;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-3,59;0,01;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00041017;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-1,011e-05;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-1,011e-05;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-6,3;0,02;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-11,24;0,13;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-0,42;0,24;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-6,57;1,98;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00032742;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-0,29;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-0,29;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-1,465e-05;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00042407;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00012527;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00039237;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00032742;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-0,29;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-0,29;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-12,15;0,17;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00012528;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-60,0;1,06;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-9,14;0,03;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-11,47;0,03;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00021997;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-3,59;0,01;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-30,02;2,47;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-9,38;0,74;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-1,011e-05;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;AR;-3,59;0,23;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:46:54;BNB;-0,00032737;0,0;USDT;5373,516479999999;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-41,51;84,95;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,00218658;0,01;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-35,06;71,66;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,00217046;0,01;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,00035715;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-5,967e-05;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,00042204;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-35,06;29,21;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-33,72;15,7;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-92,57;62,59;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-9,87e-06;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-11,29;5,16;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-3,4;0,57;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-41,42;6,89;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-0,97;0,16;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-32,19;5,36;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,00167982;0,01;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;USDT;-0,08771201;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-45,29;7,54;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,0003871;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,00094288;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-5,86;0,98;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-0,97;0,16;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,00035706;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-3,463e-05;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,00034345;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;USDT;-0,32249119;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-213,09;138,53;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-164,92;212,58;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-0,97;0,43;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-214,7;79,12;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-9,87e-06;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;ICP;-38,0;16,11;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,00046148;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-0,00032787;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;07:47:41;BNB;-9,87e-06;0,0;USDT;7856,38206;Tributável
Venda para Fiat (Tributável);2024-06-24;11:02:04;BNB;-0,0002423;0,0;USDT;505,44000000000005;Tributável
Venda para Fiat (Tributável);2024-06-24;11:02:04;BNB;-0,00016409;0,0;USDT;505,44000000000005;Tributável
Venda para Fiat (Tributável);2024-06-24;11:02:04;TIA;-20,52;12,31;USDT;505,44000000000005;Tributável
Venda para Fiat (Tributável);2024-06-24;11:02:04;TIA;-30,18;17,97;USDT;505,44000000000005;Tributável
Venda para Fiat (Tributável);2024-06-24;11:02:04;BNB;-0,00024134;0,0;USDT;505,44000000000005;Tributável
Venda para Fiat (Tributável);2024-06-24;11:02:04;TIA;-30,3;27,66;USDT;505,44000000000005;Tributável
Venda para Fiat (Tributável);2024-08-03;06:43:42;BNB;-0,0132684;0,06;USDT;9627,5515665;Tributável
Venda para Fiat (Tributável);2024-08-03;06:43:42;PEPE;-1022033075,0;0,0;USDT;9627,5515665;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-118,7;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-142,6;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-0,00021885;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-7,36e-06;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-0,0002627;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-118,8;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-1,362e-05;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-7,4;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-0,00024225;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-65,9;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-0,0001214;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-105,3;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-131,5;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-7,36e-06;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-75,3;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-66,0;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-0,00021867;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-76,0;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-7,092e-05;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-5,0;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-38,5;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-9,21e-06;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-4,0;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-0,00012158;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-4,0;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-0,00014001;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-7,608e-05;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-0,00013872;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;DYM;-41,3;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:12;BNB;-0,00019398;0,0;USDT;1337,4011;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;TIA;-55,95;37,21;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;BNB;-7,38e-06;0,0;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;TIA;-1,0;0,46;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;TIA;-55,42;20,14;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;BNB;-7,38e-06;0,0;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;BNB;-0,0004133;0,0;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;BNB;-0,00040946;0,0;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;BNB;-0,00033411;0,0;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;TIA;-1,0;0,05;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;TIA;-45,23;2,24;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;TIA;-1,4;0,07;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:44:59;BNB;-1,033e-05;0,0;USDT;857,8174200000001;Tributável
Venda para Fiat (Tributável);2024-08-03;06:47:54;DAI;-5400,4941;58,27;USDT;11828,8;Tributável
Venda para Fiat (Tributável);2024-08-03;06:47:54;BNB;-0,00792502;0,04;USDT;11828,8;Tributável
Venda para Fiat (Tributável);2024-08-03;06:47:54;DAI;-5744,6496;34,88;USDT;11828,8;Tributável
Venda para Fiat (Tributável);2024-08-03;06:47:54;DAI;-671,8275;4,08;USDT;11828,8;Tributável
Venda para Fiat (Tributável);2024-08-03;06:47:54;BNB;-0,00092681;0,0;USDT;11828,8;Tributável
Venda para Fiat (Tributável);2024-08-03;06:47:54;BNB;-0,00745024;0,03;USDT;11828,8;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;BNB;-8,98e-06;0,0;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;BNB;-0,00011634;0,0;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;OSMO;-18,4;18,42;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;BNB;-0,00013785;0,0;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;OSMO;-207,12;377,39;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;OSMO;-313,08;205,9;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;OSMO;-124,87;26,26;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;BNB;-7,012e-05;0,0;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;BNB;-1,686e-05;0,0;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;OSMO;-16,0;3,36;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;OSMO;-30,02;14,01;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;BNB;-0,00017582;0,0;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;BNB;-1,033e-05;0,0;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;OSMO;-245,36;76,92;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;BNB;-7,031e-05;0,0;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:29;OSMO;-125,15;11,17;USDT;439,881858;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:58;BNB;-0,00020619;0,0;USDT;330,89644999999996;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:58;SAGA;-108,6;0,0;USDT;330,89644999999996;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:58;BNB;-5,2e-05;0,0;USDT;330,89644999999996;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:58;BNB;-0,00019815;0,0;USDT;330,89644999999996;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:58;SAGA;-28,5;0,0;USDT;330,89644999999996;Tributável
Venda para Fiat (Tributável);2024-08-03;06:48:58;SAGA;-113,0;0,0;USDT;330,89644999999996;Tributável
Venda para Fiat (Tributável);2024-08-03;06:49:29;BNB;-0,000234;0,0;USDT;286,41200000000003;Tributável
Venda para Fiat (Tributável);2024-08-03;06:49:29;BNB;-0,00012213;0,0;USDT;286,41200000000003;Tributável
Venda para Fiat (Tributável);2024-08-03;06:49:29;ATOM;-16,4;0,0;USDT;286,41200000000003;Tributável
Venda para Fiat (Tributável);2024-08-03;06:49:29;BNB;-3,857e-05;0,0;USDT;286,41200000000003;Tributável
Venda para Fiat (Tributável);2024-08-03;06:49:29;ATOM;-5,18;0,0;USDT;286,41200000000003;Tributável
Venda para Fiat (Tributável);2024-08-03;06:49:29;ATOM;-31,42;0,0;USDT;286,41200000000003;Tributável
Venda para Fiat (Tributável);2024-08-03;16:14:03;PYR;-36,959;7,82;USDT;218,81131100000002;Tributável
