Data;Moeda;Qtd;Tipo;Status
2023-07-11;BTC;0,0384201;ENTRADA;Entrada Direta/Rendimento
2023-07-11;SOL;53,21673;SAÍDA;Levantamento Externo
2023-07-15;BTC;0,03226631;ENTRADA;Entrada Direta/Rendimento
2023-07-15;SOL;33,83676;SAÍDA;Levantamento Externo
2023-07-19;BTC;0,5;ENTRADA;Entrada Direta/Rendimento
2023-07-19;SOL;181,92676;SAÍDA;Levantamento Externo
2023-07-19;XRP;5014,98;SAÍDA;Levantamento Externo
2023-07-31;BTC;0,20800478;SAÍDA;Levantamento Externo
2023-08-28;KDA;1,0;ENTRADA;Entrada Direta/Rendimento
2023-08-28;KDA;5000,696036;ENTRADA;Entrada Direta/Rendimento
2023-08-28;IMX;1061,10812;ENTRADA;Entrada Direta/Rendimento
2023-08-28;RNDR;1501,54775;ENTRADA;Entrada Direta/Rendimento
2023-08-28;BUSD;5133,940585;SAÍDA;Levantamento Externo
2023-09-02;MAGIC;804,25123833;ENTRADA;Entrada Direta/Rendimento
2023-09-02;GNO;10,168;ENTRADA;Entrada Direta/Rendimento
2023-09-02;BUSD;394,98262;SAÍDA;Levantamento Externo
2023-09-02;USDT;1023,9323;SAÍDA;Levantamento Externo
2023-09-13;BTC;0,975;ENTRADA;Entrada Direta/Rendimento
2023-09-13;USDC;25638,0;SAÍDA;Levantamento Externo
2023-09-21;BTC;1,00996756;ENTRADA;Entrada Direta/Rendimento
2023-09-21;USDC;26828,0;SAÍDA;Levantamento Externo
2023-10-15;USDC;22460,0;ENTRADA;Entrada Direta/Rendimento
2023-10-15;NEAR;0,00182;ENTRADA;Entrada Direta/Rendimento
2023-10-15;NEAR;2158,0;ENTRADA;Entrada Direta/Rendimento
2023-10-15;BTC;0,91766845;SAÍDA;Levantamento Externo
2023-10-19;ADA;50151,153289;ENTRADA;Entrada Direta/Rendimento
2023-10-19;SOL;10,008;SAÍDA;Levantamento Externo
2023-10-19;SOL;40,008;SAÍDA;Levantamento Externo
2023-10-19;SOL;454,14405;SAÍDA;Levantamento Externo
2023-10-23;AVAX;250,17490895;ENTRADA;Entrada Direta/Rendimento
2023-10-23;RNDR;2003,38;ENTRADA;Entrada Direta/Rendimento
2023-10-23;BNB;0,01836771;ENTRADA;Entrada Direta/Rendimento
2023-10-23;BNB;0,1996498;ENTRADA;Entrada Direta/Rendimento
2023-10-24;ETH;0,028967;SAÍDA;Levantamento Externo
2023-10-24;USDC;10000,95;ENTRADA;Entrada Direta/Rendimento
2023-11-01;SOL;1,0;ENTRADA;Entrada Direta/Rendimento
2023-11-01;SOL;218,0;ENTRADA;Entrada Direta/Rendimento
2023-11-01;SOL;150,0;ENTRADA;Entrada Direta/Rendimento
2023-11-04;AVAX;250,12901;ENTRADA;Entrada Direta/Rendimento
2023-11-07;USDT;2094,0;SAÍDA;Levantamento Externo
2023-11-07;USDT;1200,0;SAÍDA;Levantamento Externo
2023-11-08;ETH;0,23;ENTRADA;Entrada Direta/Rendimento
2023-11-08;SOL;10,5;SAÍDA;Levantamento Externo
2023-11-08;ETH;1,11305073;ENTRADA;Entrada Direta/Rendimento
2023-11-08;USDT;1206,0;SAÍDA;Levantamento Externo
2023-11-08;SOL;20,2;SAÍDA;Levantamento Externo
2023-11-10;ETH;1,04696718;ENTRADA;Entrada Direta/Rendimento
2023-11-12;USDC;12,0;SAÍDA;Levantamento Externo
2023-11-12;USDC;9994,95;SAÍDA;Levantamento Externo
2023-11-12;IMX;2505,30909;SAÍDA;Levantamento Externo
2023-11-12;RNDR;2004,297;SAÍDA;Levantamento Externo
2023-11-12;AVAX;500,87348;ENTRADA;Entrada Direta/Rendimento
2023-11-12;SOL;43,43;ENTRADA;Entrada Direta/Rendimento
2023-11-12;BTC;0,36;ENTRADA;Entrada Direta/Rendimento
2023-11-12;USDT;4950,0;SAÍDA;Levantamento Externo
2023-11-13;USDT;3008,0;SAÍDA;Levantamento Externo
2023-11-13;IMX;2505,492;SAÍDA;Levantamento Externo
2023-11-13;RNDR;1003,995;SAÍDA;Levantamento Externo
2023-11-13;SOL;43,43;SAÍDA;Levantamento Externo
2023-11-13;BTC;0,61566172;ENTRADA;Entrada Direta/Rendimento
2023-11-13;LINK;501,498;SAÍDA;Levantamento Externo
2023-11-13;BNB;37,7716674;SAÍDA;Levantamento Externo
2023-11-13;BNB;0,35;ENTRADA;Entrada Direta/Rendimento
2023-11-13;PYR;1001,870127;SAÍDA;Levantamento Externo
2023-11-15;ETH;5,0;ENTRADA;Entrada Direta/Rendimento
2023-11-16;TIA;0,2;SAÍDA;Levantamento Externo
2023-11-16;TIA;1000,2;SAÍDA;Levantamento Externo
2023-11-16;SOL;103,43;ENTRADA;Entrada Direta/Rendimento
2023-11-16;AVAX;502,00079;SAÍDA;Levantamento Externo
2023-11-17;XRP;9990,01;ENTRADA;Entrada Direta/Rendimento
2023-11-17;USDT;6029,0;SAÍDA;Levantamento Externo
2023-11-17;TIA;2,2;SAÍDA;Levantamento Externo
2023-11-17;TIA;2,0;ENTRADA;Entrada Direta/Rendimento
2023-11-17;TIA;1003,28;SAÍDA;Levantamento Externo
2023-11-17;OSMO;194,0;SAÍDA;Levantamento Externo
2023-11-19;USDT;106,0;SAÍDA;Levantamento Externo
2023-11-20;ETH;4,96;ENTRADA;Entrada Direta/Rendimento
2023-11-20;BNB;20,31346466;SAÍDA;Levantamento Externo
2023-11-20;BNB;15,34148525;SAÍDA;Levantamento Externo
2023-11-20;USDT;1245,0;SAÍDA;Levantamento Externo
2023-11-21;TIA;987,0084;SAÍDA;Levantamento Externo
2023-11-21;USDC;20056,0;SAÍDA;Levantamento Externo
2023-11-22;BTC;0,5;ENTRADA;Entrada Direta/Rendimento
2023-11-22;USDT;4060,389596;SAÍDA;Levantamento Externo
2023-11-22;IMX;3017,095;SAÍDA;Levantamento Externo
2023-11-22;AVAX;250,008;SAÍDA;Levantamento Externo
2023-11-22;AVAX;250,55941;SAÍDA;Levantamento Externo
2023-11-30;USDC;11009,0;ENTRADA;Entrada Direta/Rendimento
2023-11-30;BTC;0,03594219;ENTRADA;Entrada Direta/Rendimento
2023-11-30;AVAX;343,42804;SAÍDA;Levantamento Externo
2023-12-01;USDC;5006,0;SAÍDA;Levantamento Externo
2023-12-02;USDC;2005,0;ENTRADA;Entrada Direta/Rendimento
2023-12-02;USDC;2005,0;SAÍDA;Levantamento Externo
2023-12-04;BTC;0,5;ENTRADA;Entrada Direta/Rendimento
2023-12-04;USDC;20752,0;SAÍDA;Levantamento Externo
2023-12-06;NEAR;1200,0;ENTRADA;Entrada Direta/Rendimento
2023-12-06;RNDR;1000,0;ENTRADA;Entrada Direta/Rendimento
2023-12-06;IMX;2000,0;ENTRADA;Entrada Direta/Rendimento
2023-12-08;ADA;461,2383;SAÍDA;Levantamento Externo
2023-12-08;ADA;447,552;SAÍDA;Levantamento Externo
2023-12-09;AVAX;95,0;ENTRADA;Entrada Direta/Rendimento
2023-12-09;AVAX;50,0;ENTRADA;Entrada Direta/Rendimento
2023-12-12;AVAX;100,0;ENTRADA;Entrada Direta/Rendimento
2023-12-12;TIA;7,96;ENTRADA;Entrada Direta/Rendimento
2023-12-13;SOL;100,0;ENTRADA;Entrada Direta/Rendimento
2023-12-14;USDT;104,0;ENTRADA;Entrada Direta/Rendimento
2023-12-14;TIA;18,0;ENTRADA;Entrada Direta/Rendimento
2023-12-15;NTRN;5,97;SAÍDA;Levantamento Externo
2023-12-15;NTRN;4040,0024;SAÍDA;Levantamento Externo
2023-12-15;USDT;862,0;SAÍDA;Levantamento Externo
2023-12-15;ETH;0,0044;SAÍDA;Levantamento Externo
2023-12-17;USDC;450,0;ENTRADA;Entrada Direta/Rendimento
2023-12-17;INJ;14,985;SAÍDA;Levantamento Externo
2023-12-19;ETH;0,5367627;SAÍDA;Levantamento Externo
2023-12-20;USDT;1239,319899;ENTRADA;Entrada Direta/Rendimento
2023-12-20;ETH;0,4;ENTRADA;Entrada Direta/Rendimento
2023-12-21;USDT;3901,0;SAÍDA;Levantamento Externo
2023-12-22;USDT;2264,553006;ENTRADA;Entrada Direta/Rendimento
2023-12-22;OSMO;68,931;SAÍDA;Levantamento Externo
2023-12-23;NTRN;959,0417;SAÍDA;Levantamento Externo
2023-12-24;AVAX;100,0;ENTRADA;Entrada Direta/Rendimento
2023-12-24;TIA;6,5;ENTRADA;Entrada Direta/Rendimento
2023-12-24;TIA;494,0;ENTRADA;Entrada Direta/Rendimento
2023-12-26;NEAR;1241,0;ENTRADA;Entrada Direta/Rendimento
2024-01-02;NEAR;10,0;ENTRADA;Entrada Direta/Rendimento
2024-01-02;NEAR;3764,98936224;ENTRADA;Entrada Direta/Rendimento
2024-01-19;OSMO;5,06;SAÍDA;Levantamento Externo
2024-01-19;OSMO;1265,668;SAÍDA;Levantamento Externo
2024-01-19;OSMO;2472,525;SAÍDA;Levantamento Externo
2024-01-29;USDT;1000,19;SAÍDA;Levantamento Externo
2024-01-31;BNB;0,04897819;SAÍDA;Levantamento Externo
2024-02-07;DYM;385,0;ENTRADA;Entrada Direta/Rendimento
2024-02-07;DYM;181,86570976;ENTRADA;Entrada Direta/Rendimento
2024-02-07;DYM;1000,0;ENTRADA;Entrada Direta/Rendimento
2024-02-07;USDT;4386,19;SAÍDA;Levantamento Externo
2024-02-08;SEI;5,0;SAÍDA;Levantamento Externo
2024-02-08;SEI;1,8;ENTRADA;Entrada Direta/Rendimento
2024-02-08;SEI;2,0;ENTRADA;Entrada Direta/Rendimento
2024-02-08;SEI;5001,0;SAÍDA;Levantamento Externo
2024-02-10;SOL;1,19;ENTRADA;Entrada Direta/Rendimento
2024-02-10;SOL;1,19;SAÍDA;Levantamento Externo
2024-02-12;USDT;751,0;SAÍDA;Levantamento Externo
2024-02-12;USDT;6001,0;SAÍDA;Levantamento Externo
2024-02-14;USDT;1415,47944;ENTRADA;Entrada Direta/Rendimento
2024-02-14;USDT;430,089054;ENTRADA;Entrada Direta/Rendimento
2024-02-14;OSMO;369,68838;SAÍDA;Levantamento Externo
2024-02-14;ADA;886,113;SAÍDA;Levantamento Externo
2024-02-16;SUI;653,0;SAÍDA;Levantamento Externo
2024-02-20;ALT;804,0;ENTRADA;Entrada Direta/Rendimento
2024-02-25;USDT;388,56;ENTRADA;Entrada Direta/Rendimento
2024-02-26;XRP;70,0;ENTRADA;Entrada Direta/Rendimento
2024-02-26;XRP;10010,174016;ENTRADA;Entrada Direta/Rendimento
2024-02-26;SOL;15,984;SAÍDA;Levantamento Externo
2024-02-29;USDC;2562,349876;ENTRADA;Entrada Direta/Rendimento
2024-02-29;USDC;2562,349876;SAÍDA;Levantamento Externo
2024-03-02;ADA;10000,0;ENTRADA;Entrada Direta/Rendimento
2024-03-07;USDC;1443,761042;ENTRADA;Entrada Direta/Rendimento
2024-03-07;USDC;1443,761042;SAÍDA;Levantamento Externo
2024-03-08;KDA;10,0;ENTRADA;Entrada Direta/Rendimento
2024-03-08;KDA;532,0;ENTRADA;Entrada Direta/Rendimento
2024-03-08;KDA;457,53233859;ENTRADA;Entrada Direta/Rendimento
2024-03-08;USDC;1454,679985;ENTRADA;Entrada Direta/Rendimento
2024-03-08;USDC;1454,679985;SAÍDA;Levantamento Externo
2024-03-11;USDT;1200,22;SAÍDA;Levantamento Externo
2024-03-12;ETH;0,0014985;SAÍDA;Levantamento Externo
2024-03-18;SOL;50,0;ENTRADA;Entrada Direta/Rendimento
2024-03-18;NEAR;270,05;SAÍDA;Levantamento Externo
2024-03-18;NEAR;2501,5769;SAÍDA;Levantamento Externo
2024-03-20;ADA;20050,813987;ENTRADA;Entrada Direta/Rendimento
2024-03-20;NEAR;423,05;SAÍDA;Levantamento Externo
2024-03-20;NEAR;1000,525;SAÍDA;Levantamento Externo
2024-03-20;USDC;6000,0;ENTRADA;Entrada Direta/Rendimento
2024-03-23;USDC;102,119183;ENTRADA;Entrada Direta/Rendimento
2024-03-23;USDT;102,00508;SAÍDA;Levantamento Externo
2024-03-23;USDC;15000,0;ENTRADA;Entrada Direta/Rendimento
2024-04-04;USDT;110,19;SAÍDA;Levantamento Externo
2024-04-05;USDT;110,19;SAÍDA;Levantamento Externo
2024-04-05;ETH;0,003;SAÍDA;Levantamento Externo
2024-04-05;USDC;101,6;SAÍDA;Levantamento Externo
2024-04-06;ADA;10000,0;ENTRADA;Entrada Direta/Rendimento
2024-04-06;NEAR;800,199;SAÍDA;Levantamento Externo
2024-04-09;USDT;100,33;SAÍDA;Levantamento Externo
2024-04-09;USDC;101,1;ENTRADA;Entrada Direta/Rendimento
2024-04-09;ETH;0,00277759;ENTRADA;Entrada Direta/Rendimento
2024-04-11;ADA;3570,0;ENTRADA;Entrada Direta/Rendimento
2024-04-11;ETH;0,58757549;SAÍDA;Levantamento Externo
2024-04-12;TAO;5,995;ENTRADA;Entrada Direta/Rendimento
2024-04-12;USDC;5801,0;SAÍDA;Levantamento Externo
2024-04-12;NEAR;999,1184;SAÍDA;Levantamento Externo
2024-04-13;ADA;10030,0;ENTRADA;Entrada Direta/Rendimento
2024-04-13;NEAR;999,0022;SAÍDA;Levantamento Externo
2024-04-13;USDT;1098,30629659;SAÍDA;Levantamento Externo
2024-04-14;ETH;0,01;ENTRADA;Entrada Direta/Rendimento
2024-04-14;ETH;4,9;ENTRADA;Entrada Direta/Rendimento
2024-04-14;NEAR;3580,416;SAÍDA;Levantamento Externo
2024-04-16;USDT;43,0;SAÍDA;Levantamento Externo
2024-04-17;SUI;7439,728;SAÍDA;Levantamento Externo
2024-04-18;ICP;10,0003;SAÍDA;Levantamento Externo
2024-04-18;ICP;1000,99556;SAÍDA;Levantamento Externo
2024-04-19;NEAR;500,5734;SAÍDA;Levantamento Externo
2024-04-19;USDC;5521,272043;ENTRADA;Entrada Direta/Rendimento
2024-04-19;USDC;354,44085;ENTRADA;Entrada Direta/Rendimento
2024-04-21;USDT;214,95465266;ENTRADA;Entrada Direta/Rendimento
2024-04-21;NEAR;485,0677;SAÍDA;Levantamento Externo
2024-04-29;DYM;1,0;ENTRADA;Entrada Direta/Rendimento
2024-04-29;DYM;30,0;ENTRADA;Entrada Direta/Rendimento
2024-04-29;TIA;31,0;ENTRADA;Entrada Direta/Rendimento
2024-04-29;TIA;31,0;ENTRADA;Entrada Direta/Rendimento
2024-04-29;DYM;15,6;ENTRADA;Entrada Direta/Rendimento
2024-04-29;USDC;241,0;ENTRADA;Entrada Direta/Rendimento
2024-04-29;USDC;425,293494;ENTRADA;Entrada Direta/Rendimento
2024-04-30;ALT;1000,0;ENTRADA;Entrada Direta/Rendimento
2024-05-01;OSMO;500,496276;ENTRADA;Entrada Direta/Rendimento
2024-05-01;USDT;502,1644;ENTRADA;Entrada Direta/Rendimento
2024-05-01;KDA;100,0;ENTRADA;Entrada Direta/Rendimento
2024-05-01;KDA;1900,0;ENTRADA;Entrada Direta/Rendimento
2024-05-01;SOL;9,7902;SAÍDA;Levantamento Externo
2024-05-01;USDT;408,589327;ENTRADA;Entrada Direta/Rendimento
2024-05-02;ADA;1900,0;ENTRADA;Entrada Direta/Rendimento
2024-05-02;USDT;1639,628765;ENTRADA;Entrada Direta/Rendimento
2024-05-02;USDT;6229,0;SAÍDA;Levantamento Externo
2024-05-02;INJ;3,929;ENTRADA;Entrada Direta/Rendimento
2024-05-03;ETH;0,143;ENTRADA;Entrada Direta/Rendimento
2024-05-03;USDT;11,0;SAÍDA;Levantamento Externo
2024-05-03;USDT;8,0;ENTRADA;Entrada Direta/Rendimento
2024-05-07;TIA;31,0;ENTRADA;Entrada Direta/Rendimento
2024-05-20;SUI;11,0;SAÍDA;Levantamento Externo
2024-05-20;SUI;2223,8452;SAÍDA;Levantamento Externo
2024-05-20;INJ;15,85640033;ENTRADA;Entrada Direta/Rendimento
2024-05-22;NEAR;400,609025;SAÍDA;Levantamento Externo
2024-05-25;USDT;1478,679102;ENTRADA;Entrada Direta/Rendimento
2024-05-25;KDA;2000,499906;ENTRADA;Entrada Direta/Rendimento
2024-05-25;USDT;1167,088183;ENTRADA;Entrada Direta/Rendimento
2024-05-25;NEAR;545,46765;SAÍDA;Levantamento Externo
2024-05-31;TIA;9,5;ENTRADA;Entrada Direta/Rendimento
2024-05-31;DYM;8,7;ENTRADA;Entrada Direta/Rendimento
2024-05-31;SAGA;4,0;ENTRADA;Entrada Direta/Rendimento
2024-05-31;TIA;9,5;ENTRADA;Entrada Direta/Rendimento
2024-05-31;USDT;520,0047;ENTRADA;Entrada Direta/Rendimento
2024-05-31;USDT;3425,00750664;SAÍDA;Levantamento Externo
2024-06-10;TIA;12,65;ENTRADA;Entrada Direta/Rendimento
2024-06-14;USDC;10040,0;ENTRADA;Entrada Direta/Rendimento
2024-06-16;BNB;15,32;ENTRADA;Entrada Direta/Rendimento
2024-06-16;NEAR;2499,90352;SAÍDA;Levantamento Externo
2024-06-21;SAGA;1,5;ENTRADA;Entrada Direta/Rendimento
2024-06-21;SAGA;249,997901;ENTRADA;Entrada Direta/Rendimento
2024-06-21;DYM;0,6;ENTRADA;Entrada Direta/Rendimento
2024-06-21;DYM;4,04;ENTRADA;Entrada Direta/Rendimento
2024-06-21;DYM;500,0;ENTRADA;Entrada Direta/Rendimento
2024-06-21;TIA;6,0;ENTRADA;Entrada Direta/Rendimento
2024-06-21;TIA;266,0;ENTRADA;Entrada Direta/Rendimento
2024-06-21;TAO;10,0;ENTRADA;Entrada Direta/Rendimento
2024-06-21;NTRN;5005,466061;ENTRADA;Entrada Direta/Rendimento
2024-06-21;SEI;5001,039617;ENTRADA;Entrada Direta/Rendimento
2024-06-23;FLUX;1510,73;ENTRADA;Entrada Direta/Rendimento
2024-06-23;USDC;248,0;ENTRADA;Entrada Direta/Rendimento
2024-06-23;ADA;2674,390344;ENTRADA;Entrada Direta/Rendimento
2024-06-23;BNB;0,03953077;ENTRADA;Entrada Direta/Rendimento
2024-06-23;ETH;0,0092693;ENTRADA;Entrada Direta/Rendimento
2024-06-23;SUI;5001,0462775;SAÍDA;Levantamento Externo
2024-06-23;WIF;1364,0;SAÍDA;Levantamento Externo
2024-06-24;ICP;1010,99516;ENTRADA;Entrada Direta/Rendimento
2024-06-24;NEAR;3526,5666525;SAÍDA;Levantamento Externo
2024-06-24;TIA;241,0;ENTRADA;Entrada Direta/Rendimento
2024-06-24;NEAR;92,8;SAÍDA;Levantamento Externo
2024-07-06;OSMO;1080,0;ENTRADA;Entrada Direta/Rendimento
2024-07-13;ATOM;53,00241;ENTRADA;Entrada Direta/Rendimento
2024-07-15;DYM;10,0;ENTRADA;Entrada Direta/Rendimento
2024-07-15;DYM;990,34243625;ENTRADA;Entrada Direta/Rendimento
2024-07-15;SAGA;250,159791;ENTRADA;Entrada Direta/Rendimento
2024-08-03;USDT;12886,01352033;SAÍDA;Levantamento Externo
2024-08-03;PYR;1000,870127;ENTRADA;Entrada Direta/Rendimento
2024-08-03;USDC;2696,0;SAÍDA;Levantamento Externo
2024-08-08;DYM;6,0;ENTRADA;Entrada Direta/Rendimento
2024-08-08;DYM;500,75000834;ENTRADA;Entrada Direta/Rendimento
2024-08-09;LINK;501,098;ENTRADA;Entrada Direta/Rendimento
2024-08-09;WIF;3217,59994;SAÍDA;Levantamento Externo
2024-08-10;USDC;10412,007075;ENTRADA;Entrada Direta/Rendimento
2024-08-10;TIA;999,007645;SAÍDA;Levantamento Externo
2024-08-10;WIF;910,13455;SAÍDA;Levantamento Externo
2024-08-11;SOL;7,033312;SAÍDA;Levantamento Externo
2024-08-13;USDC;7800,0;ENTRADA;Entrada Direta/Rendimento
2024-08-13;SUI;5000,544965;SAÍDA;Levantamento Externo
2024-08-13;TIA;880,96229;SAÍDA;Levantamento Externo
2024-09-06;ETH;10,02136742;ENTRADA;Entrada Direta/Rendimento
2024-09-09;USDC;14160,361333;ENTRADA;Entrada Direta/Rendimento
2024-09-15;USDT;11200,69774148;SAÍDA;Levantamento Externo
2024-09-24;TAO;20,04975008;ENTRADA;Entrada Direta/Rendimento
2024-09-25;USDT;873,48373391;SAÍDA;Levantamento Externo
2024-10-08;USDT;81,237278;SAÍDA;Levantamento Externo
2024-10-08;EIGEN;168,01383702;ENTRADA;Entrada Direta/Rendimento
2024-10-08;ETH;1,0;ENTRADA;Entrada Direta/Rendimento
2024-10-08;SOL;20,979;SAÍDA;Levantamento Externo
2024-10-10;XRP;9,999988;ENTRADA;Entrada Direta/Rendimento
2024-10-10;ETH;0,00551321;ENTRADA;Entrada Direta/Rendimento
2024-10-10;BNB;0,3;ENTRADA;Entrada Direta/Rendimento
2024-10-10;USDT;132,34614968;ENTRADA;Entrada Direta/Rendimento
2024-10-10;SOL;2,294;SAÍDA;Levantamento Externo
2024-10-10;ETH;0,1;ENTRADA;Entrada Direta/Rendimento
2024-10-10;SOL;1,715;SAÍDA;Levantamento Externo
2024-10-12;USDC;10043,946288;ENTRADA;Entrada Direta/Rendimento
2024-10-12;RENDER;2004,0;ENTRADA;Entrada Direta/Rendimento
2024-10-12;TIA;1927,0;ENTRADA;Entrada Direta/Rendimento
2024-10-12;ETH;1,0;ENTRADA;Entrada Direta/Rendimento
2024-10-13;SUI;227,06;SAÍDA;Levantamento Externo
2024-10-16;SOL;13,424;SAÍDA;Levantamento Externo
2024-11-05;ETH;1,0;ENTRADA;Entrada Direta/Rendimento
2024-11-05;USDT;2445,06094;SAÍDA;Levantamento Externo
2024-11-10;SUI;2,0;ENTRADA;Entrada Direta/Rendimento
2024-11-10;SUI;17810,0;ENTRADA;Entrada Direta/Rendimento
2024-11-10;SUI;2265,0;ENTRADA;Entrada Direta/Rendimento
2024-11-10;BNB;1,036;ENTRADA;Entrada Direta/Rendimento
2024-11-10;TIA;8,33;ENTRADA;Entrada Direta/Rendimento
2024-11-10;TIA;8,14;ENTRADA;Entrada Direta/Rendimento
2024-11-12;SUI;2,06;SAÍDA;Levantamento Externo
2024-11-12;SUI;20000,7537;SAÍDA;Levantamento Externo
2024-11-12;SOL;146,16;ENTRADA;Entrada Direta/Rendimento
2024-11-14;NEAR;718,0;ENTRADA;Entrada Direta/Rendimento
2024-11-14;ETH;1,10690356;ENTRADA;Entrada Direta/Rendimento
2024-11-15;SOL;45,01;SAÍDA;Levantamento Externo
2024-11-19;WIF;4445,0;ENTRADA;Entrada Direta/Rendimento
2024-11-19;IMX;6010,35609;ENTRADA;Entrada Direta/Rendimento
2024-11-19;BEAMX;301065,30276897;ENTRADA;Entrada Direta/Rendimento
2024-11-19;SUI;2000,06;SAÍDA;Levantamento Externo
2024-11-19;SUI;8000,06;SAÍDA;Levantamento Externo
2024-11-20;ETH;10,01051571;ENTRADA;Entrada Direta/Rendimento
2024-11-21;SOL;21,01;SAÍDA;Levantamento Externo
2024-11-21;ETH;0,021;ENTRADA;Entrada Direta/Rendimento
2024-11-21;BNB;0,03167654;ENTRADA;Entrada Direta/Rendimento
2024-11-21;ETH;0,0016;ENTRADA;Entrada Direta/Rendimento
2024-11-21;ETH;0,00127;ENTRADA;Entrada Direta/Rendimento
2024-11-21;ETH;0,002;ENTRADA;Entrada Direta/Rendimento
2024-11-22;ETH;0,0066;ENTRADA;Entrada Direta/Rendimento
2024-11-22;SUI;10000,8613;SAÍDA;Levantamento Externo
2024-11-22;ETH;0,00252622;ENTRADA;Entrada Direta/Rendimento
2024-11-23;SOL;6,4;SAÍDA;Levantamento Externo
2024-11-24;SOL;7,808;SAÍDA;Levantamento Externo
2024-11-24;SUI;3100,0;SAÍDA;Levantamento Externo
2024-11-25;NEAR;53,0;ENTRADA;Entrada Direta/Rendimento
2024-11-27;SOL;26,0;ENTRADA;Entrada Direta/Rendimento
2024-11-27;SOL;25,5;ENTRADA;Entrada Direta/Rendimento
2024-11-28;BTC;0,50090539;ENTRADA;Entrada Direta/Rendimento
2024-11-28;BTC;0,5346503;ENTRADA;Entrada Direta/Rendimento
2024-11-28;SUI;7000,0;SAÍDA;Levantamento Externo
2024-11-28;ETH;0,95;SAÍDA;Levantamento Externo
2024-11-28;WIF;635,828181;ENTRADA;Entrada Direta/Rendimento
2024-11-29;ETH;1,0;SAÍDA;Levantamento Externo
2024-12-02;NEAR;33,19;ENTRADA;Entrada Direta/Rendimento
2024-12-02;USDT;5050,0;SAÍDA;Levantamento Externo
2024-12-03;ETH;0,29;ENTRADA;Entrada Direta/Rendimento
2024-12-03;ETH;0,295;SAÍDA;Levantamento Externo
2024-12-03;ENA;2230,0;SAÍDA;Levantamento Externo
2024-12-04;ENA;6900,0;SAÍDA;Levantamento Externo
2024-12-06;ACX;10007,73842306;ENTRADA;Entrada Direta/Rendimento
2024-12-06;USDT;24899,9;SAÍDA;Levantamento Externo
2024-12-11;USDT;5750,0;SAÍDA;Levantamento Externo
2024-12-11;SOL;68,6;ENTRADA;Entrada Direta/Rendimento
2024-12-12;USDT;10000,0;SAÍDA;Levantamento Externo
2024-12-12;USDT;5000,0;SAÍDA;Levantamento Externo
2024-12-14;USDT;8690,0;SAÍDA;Levantamento Externo
2024-12-14;USDT;7610,0;SAÍDA;Levantamento Externo
2024-12-15;SOL;100,0;ENTRADA;Entrada Direta/Rendimento
2024-12-15;USDT;19506,0;SAÍDA;Levantamento Externo
2024-12-19;USDT;4500,0;SAÍDA;Levantamento Externo
2024-12-20;USDT;10520,99;SAÍDA;Levantamento Externo
2024-12-20;SOL;1,5;ENTRADA;Entrada Direta/Rendimento
2024-12-26;SOL;5,0;ENTRADA;Entrada Direta/Rendimento
2024-12-26;NEAR;113,0;ENTRADA;Entrada Direta/Rendimento
2024-12-30;USDT;4772,68;SAÍDA;Levantamento Externo
2025-02-03;AVAX;250,0;ENTRADA;Entrada Direta/Rendimento
2025-02-05;SOL;20,0;ENTRADA;Entrada Direta/Rendimento
2025-02-05;USDT;4105,0;SAÍDA;Levantamento Externo
2025-02-07;SOL;4,0;ENTRADA;Entrada Direta/Rendimento
2025-02-07;NEAR;244,0;ENTRADA;Entrada Direta/Rendimento
2025-02-07;USDT;1624,2;SAÍDA;Levantamento Externo
2025-02-08;TIA;25,14;ENTRADA;Entrada Direta/Rendimento
2025-02-08;TIA;25,15;ENTRADA;Entrada Direta/Rendimento
2025-02-10;AVAX;249,3;ENTRADA;Entrada Direta/Rendimento
2025-02-10;AVAX;249,3;SAÍDA;Levantamento Externo
2025-03-11;SOL;16,3;ENTRADA;Entrada Direta/Rendimento
2025-03-12;SOL;501,0;ENTRADA;Entrada Direta/Rendimento
2025-03-15;USDT;5500,0;SAÍDA;Levantamento Externo
2025-03-19;USDT;8017,99294014;ENTRADA;Entrada Direta/Rendimento
2025-03-25;USDT;9993,922723;ENTRADA;Entrada Direta/Rendimento
2025-03-25;USDT;5001,0;SAÍDA;Levantamento Externo
2025-04-01;SOL;9,0;ENTRADA;Entrada Direta/Rendimento
2025-04-01;USDT;8700,0;ENTRADA;Entrada Direta/Rendimento
2025-04-03;USDT;3091,61622809;ENTRADA;Entrada Direta/Rendimento
2025-04-03;AVAX;250,10083;ENTRADA;Entrada Direta/Rendimento
2025-04-03;OSMO;4776,730198;ENTRADA;Entrada Direta/Rendimento
2025-04-05;NEAR;287,5;ENTRADA;Entrada Direta/Rendimento
2025-04-05;NEAR;0,0001;ENTRADA;Entrada Direta/Rendimento
2025-04-06;NEAR;10000,0;ENTRADA;Entrada Direta/Rendimento
2025-04-06;NEAR;0,0001;ENTRADA;Entrada Direta/Rendimento
2025-04-06;AVAX;250,297;ENTRADA;Entrada Direta/Rendimento
2025-04-06;AVAX;250,54941;ENTRADA;Entrada Direta/Rendimento
2025-04-09;WIF;10003,0;SAÍDA;Levantamento Externo
2025-04-10;NEAR;0,0001;ENTRADA;Entrada Direta/Rendimento
2025-04-10;NEAR;10012,0;ENTRADA;Entrada Direta/Rendimento
